שליחת פרטים פרופיל דחוף,AddingSolidersForm
הוסף משימה זמנית היסטורית,missions
בדוק מיקום מחשב לוח במסך,EquipmentFinder
הוסף משתנה שדה חובה לפיילוט,EditEntityObject
בצע עדכון פריט משימה חוזרת,missions
שחרר את הציוד משימה בבקשה,Promotional
הצג רשימת חיילים מתקדמות,settings
עדכון מערכת מערכת לפתיחה,AddingSolidersForm
פתח טבלת מלאי למעקב יומי,storage
פתח משימה לצוות עתידית,missions
בדוק חייל סדיר אלון,Solider
בדוק טבלת משתמשים למצב נוכחי,settings
בדוק משימה בטא מהשבוע,SignedMission
בצע קליטה כרטיס ציוד למלאי,AddingNewEquipment
האם ניתן סטטוס דיגיטלי ממתין,SignedMission
הפעל איתור מכשיר ניווט לצפייה,EquipmentFinder
בצע עריכה קבוצת פריטים במערכת,EditEntityObject
בטל משימה טופס פריטים הפתוחה,Promotional
בצע עדכון מפרט טכני כללי,EditEntityObject
בדוק מיקום יחידת שליטה עכשיו,EquipmentFinder
חפש כרטיסי חיילים חן,Solider
ערוך פרטים הגדרות משימה ראשונית,missions
בדוק פרטי חתימה שלא נחתמה,SignedMission
חפש עמדת שליטה לצפייה,EquipmentFinder
גרוט מכשיר ישן בגמר תקופה,Deleting Equipment
צור כרטיס ציוד לפרסום,missions
אתר את מילואים בני,Solider
מצא מסך מגע ברשימה,EquipmentFinder
סנן חיפוש חיילים אלעד,Solider
הוסף ממשק תוספות לפי דרישה,AddAttachments
קליטת פריט ערכת קפה מהמחסן,AddingNewEquipment
סיים שיוך טופס שחרור הקיימת,Promotional
מצא חייל מילואים נמרוד,Solider
הגש גריטה ציוד מושבת לצמיתות,Deleting Equipment
בצע עריכה רכיב קלט להגדרה,EditEntityObject
צור פעולה הגדרות משימה לניסוי,missions
פתח מסך כרטיס משימה לבדיקה,missions
בקש עדכון טופס יצירה לביצוע,missions
מצא כרטיסי ציוד לפי שם,EquipmentFinder
טפל בשיוך פריטים הסגורה,Promotional
פתח טופס משימה מתוזמנת קיימת,missions
פתח פרופיל עריכה שדה חדש,EditEntityObject
שמור שינויים מטלה מבצעית ליחידה,missions
סמן למחיקה טלפון תקול,Deleting Equipment
בקש הוספה רמקול נייד זמני,AddingNewEquipment
רישום פריט מחסנית מחסן ראשי,AddingNewEquipment
פתח מטלה מבצעית בטופס,missions
פתח משימה קיימת ליחידה,missions
הבא לי לפי סדיר,Solider
זכה כרטיס פריט לפי מזהה,Promotional
האם ניתן חתימה דיגיטלית שגוי,SignedMission
סיים משימה משימת סיור לפעולה,missions
שייך מאפיינים פרופיל ציוד בשימוש,EditEntityObject
פתיחת טופס טירונית לפתיחה,AddingSolidersForm
סינון לפי משימה תחמושת בתנועה,EquipmentFinder
גש לאזור המחסן לפני טיפול,storage
יצירת משימת פיילוט לתרגיל,missions
כניסה אל שער המחסן לניהול,storage
הצג תחנת עגינה לפי מיקום,EquipmentFinder
בקש עדכון רשומה חדשה לטיפול,missions
האם מסמך Z להיום,SignedMission
שלח זיכוי מסך זיכויים עכשיו,Promotional
שלח טופס מערכת דחוף,AddingSolidersForm
הזן משימה משימת בדיקה יומית,missions
שלח תוספת תוספת לציוד,AddAttachments
הוסף משתנה משתנה במערכת,EditEntityObject
בטל ציוד מדים קרועים למסירה,Deleting Equipment
נווט אל מעקב ציוד לעבודה,storage
לאיזו לרכיב 456-A,ItemHistory
בדיקת ציוד כרטיסי ציוד לתחזוקה,EquipmentFinder
גש לאזור דוחות מחסן הכללי,storage
קבל סינון חיילים שלומי,Solider
הצג סטטוס דיגיטלי מהבוקר,SignedMission
פתח משימת פיילוט למעקב,missions
שיוך תוספות חיישן לניהול,EditEntityObject
ערוך משימת יום לפיילוט,missions
גש למערכת מעקב ציוד לניהול,storage
צור משתמש חייל לשימוש,AddingSolidersForm
ציין לגריטה ערכת עזרה מהמלאי,Deleting Equipment
האם יש חתימות פעילות ספציפית,SignedMission
ניהול משתנים קסדה קיים,EditEntityObject
חפש פנסי ראש עכשיו,EquipmentFinder
כנס לדף שליטה בציוד לפיקוח,storage
גלה חייל חוץ דוד,Solider
טפל בשיוך משימת לוגיסטיקה מיידי,Promotional
אני רוצה להיכנס שער המחסן,storage
בצע עדכון חיישן בתבנית,EditEntityObject
בצע מחיקה טלפון תקול מהמלאי,Deleting Equipment
הזן נתונים מסך המשימות הקרובה,missions
שייך ציוד משימת לוגיסטיקה עכשיו,missions
שייך תוספת מאפיין חדש,EditEntityObject
הצג מלאי ציוד לפי קטגוריה,EquipmentFinder
בצע זיכוי פריט למשימה האחרונה,Promotional
עדכן פרמטר שדה של קסדה,EditEntityObject
"קלוט מק""ט חדש לפי סידורי",AddingNewEquipment
אפשר לעדכן רשומה חדשה יומית,missions
בדוק הימצאות טלפונים לווייניים למעקב,EquipmentFinder
אילו משימות סטטוס דיגיטלי ממתין,SignedMission
שלוף חיילים ביחידה צור,Solider
הפעל איתור אמצעי תצפית במסך,EquipmentFinder
גלה חייל סדיר רון,Solider
בצע גריטה תחנת עגינה ישן,Deleting Equipment
בקש הגדרה מצפן למערכת,AddAttachments
מצא שם אילן,Solider
גרוט ציוד לוגיסטי לאחר שימוש,Deleting Equipment
קלוט פנס צד במסגרת רכישה,AddingNewEquipment
ערוך כרטיס טופס משתמש,AddingSolidersForm
מהי מזהה פריט לMKT-5,ItemHistory
בדוק את רמות גישה מתקדמות,settings
רוצה לדעת רשומת משימות להיום,SignedMission
בצע הוספה כבל טעינה זמנית,AddAttachments
רישום חדש מערכת לבדיקה,AddingSolidersForm
גלה פרטי חיילים זוהר,Solider
בדוק סטטוס רשומת חתימות במערכת,SignedMission
הצג משימה אחרונה עכשיו במערכת,SignedMission
בדוק סטטוס רשימת משימות מהשבוע,SignedMission
גלה חיפוש חיילים תומר,Solider
בחר תבנית קסדה לסוג זה,EditEntityObject
קבע תזמון משימה זמנית לתיעוד,missions
בקשת רישום מידע לטיפול,AddingSolidersForm
הגש גריטה רובה תקול לביצוע,Deleting Equipment
הבא חוץ רון,Solider
בצע הוספה מערכת לעדכון,AddingSolidersForm
בקש יצירה משימה קבועה במערכת,missions
נא לרשום רישום לטיפול,AddingSolidersForm
יצירת פריט מקלט קשר לאימות,AddingNewEquipment
טיפול בפרופיל טופס קיימת,AddingSolidersForm
נהל משתנים מספר קטלוגי חדש,EditEntityObject
אני צריך משימה 1 עכשיו,SignedMission
הצג את מסך המחסן למנהל,storage
שלח את הציוד מסך משימות,Promotional
גלה את חיילים דביר,Solider
שלח לאיתור תיקי עזרה לאיתור,EquipmentFinder
בצע החזר ציוד לפי בקשה,Promotional
מצא פנס טקטי לפי קטגוריה,EquipmentFinder
הצג משימה גמא שלא נחתמה,SignedMission
גרוט עמדת מחשב ללא שימוש,Deleting Equipment
פתח שער שליטה למנהל,storage
היכנס אל ניהול ראשי למשתמש,storage
הצג היסטוריה לפריט,ItemHistory
יש לעדכן חיילת עכשיו,AddingSolidersForm
רשום כמושבת כרטיס פריט,Deleting Equipment
עדכן תוספת תוספת כללית להפצה,AddAttachments
קבל חיילים דוד,Solider
גש ל מחסן ציוד לפיקוח,storage
בדוק מיקום ציוד עכשיו,EquipmentFinder
פתח טופס פרופיל לעדכון,AddingSolidersForm
עדכן כגרוט רשומה ישנה לאחסון,Deleting Equipment
שמור משימה משימת פיילוט ראשונית,missions
הוספת תוספת אביזר לפי דרישה,AddAttachments
שיוך תוספות פריט טיפוס במערכת,EditEntityObject
גלה חיפוש חיילים צור,Solider
יש להוסיף פרופיל לפתיחה,AddingSolidersForm
הגש זיכוי משימת יעד מיידי,Promotional
הצגה של הגדרות התחברות למשתמשים,settings
גש אל ממשק ניהול לניהול,storage
רשומת פריט למספר A1B2,ItemHistory
שייך משימת יום במסך,missions
פתח מחסן ראשי לפי מחלקה,storage
רשום אקדח ראשוני,AddingNewEquipment
פתח מסך משתנה של יחידה,EditEntityObject
אילו מסמכים משימה ה בטיפול,SignedMission
רשום כיסא טקטי לפי דרישה,AddingNewEquipment
סטטוס משימה ג במערכת,SignedMission
שנה חיישן לעריכת תכונה,EditEntityObject
הצג מיקום תחמושת למעקב,EquipmentFinder
הצג מיקום פריטים זמינים עכשיו,EquipmentFinder
צור משימה משימה בטופס,missions
שנה ממשק עריכה של פריט,EditEntityObject
כנס לדף שער ציוד ליומיום,storage
צור פעולה משימה חוזרת יומית,missions
הפעל ממשק ניהול מלאי,storage
הוסף מטלה מבצעית לגיבוי,missions
פתח מסך אביזר תקשורת למסירה,AddingNewEquipment
פרט היסטוריית שיוך ל456-A,ItemHistory
שלח טופס חיילת לשימוש,AddingSolidersForm
טען מיקום פריטים זמינים בשטח,EquipmentFinder
הסר טלפון תקול מיידי,Deleting Equipment
שלוף נתונים ציוד ברשימה,EquipmentFinder
איפה נמצאים מד גז בשטח,EquipmentFinder
טפל בפרטים משתמשת חדש,AddingSolidersForm
עריכת משימה פעולה יומית למחיקה,missions
הצג לי שליטה בציוד לפיקוח,storage
בצע קליטה מד גז מיידית,AddingNewEquipment
רשום כמושבת מספר סידורי למסירה,Deleting Equipment
גש לממשק רשימת הציוד למנהל,storage
מתי פריט למכשיר,ItemHistory
עדכן פרמטר סוג ציוד לתבנית,EditEntityObject
הפעל איתור ציוד קרבי לבדיקה,EquipmentFinder
ביצוע הוספה חייל חדש,AddingSolidersForm
פתח חתימות חסרות מהבוקר,SignedMission
טען נתונים פרופיל לשליחה,AddingSolidersForm
הצג לי הגדרות למנהל,settings
